Year,Month,Day,Hour,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Sales
2023,12,21,0,False,False,False,True,False,False,False,145000.0
2023,12,21,0,False,False,False,True,False,False,False,209000.0
2023,12,21,0,False,False,False,True,False,False,False,162000.0
2023,12,21,0,False,False,False,True,False,False,False,129975.0
2023,12,21,0,False,False,False,True,False,False,False,162525.0
2023,12,21,0,False,False,False,True,False,False,False,158850.0
2023,12,21,0,False,False,False,True,False,False,False,122269.0
2023,12,21,0,False,False,False,True,False,False,False,89977.0
2023,12,21,0,False,False,False,True,False,False,False,75000.0
2023,12,21,0,False,False,False,True,False,False,False,12525.0
2023,12,21,0,False,False,False,True,False,False,False,50025.0
2023,12,21,0,False,False,False,True,False,False,False,80025.0
2023,12,21,0,False,False,False,True,False,False,False,117525.0
2023,12,21,0,False,False,False,True,False,False,False,32500.0
2023,12,21,0,False,False,False,True,False,False,False,62475.0
2023,12,21,0,False,False,False,True,False,False,False,143010.0
2023,12,21,0,False,False,False,True,False,False,False,32500.0
2023,12,21,0,False,False,False,True,False,False,False,37500.0
2023,12,21,0,False,False,False,True,False,False,False,10855.0
2023,12,21,0,False,False,False,True,False,False,False,180645.0
2023,12,21,0,False,False,False,True,False,False,False,184145.0
2023,12,21,0,False,False,False,True,False,False,False,119145.0
2023,12,21,0,False,False,False,True,False,False,False,108355.0
2023,12,21,0,False,False,False,True,False,False,False,21645.0
2023,12,21,0,False,False,False,True,False,False,False,188160.0
2023,12,21,0,False,False,False,True,False,False,False,160000.0
2023,12,21,0,False,False,False,True,False,False,False,65000.0
2023,12,21,0,False,False,False,True,False,False,False,54145.0
2023,12,21,0,False,False,False,True,False,False,False,32500.0
2023,12,21,0,False,False,False,True,False,False,False,420805.0
2023,12,21,0,False,False,False,True,False,False,False,348305.0
2023,12,21,0,False,False,False,True,False,False,False,30015.0
2023,12,21,0,False,False,False,True,False,False,False,99195.0
2023,12,21,0,False,False,False,True,False,False,False,238365.0
2023,12,21,0,False,False,False,True,False,False,False,37485.0
2023,12,21,0,False,False,False,True,False,False,False,194195.0
2023,12,21,0,False,False,False,True,False,False,False,37485.0
2023,12,21,0,False,False,False,True,False,False,False,227500.0
2023,12,21,0,False,False,False,True,False,False,False,110865.0
2023,12,21,0,False,False,False,True,False,False,False,85000.0
2023,12,21,0,False,False,False,True,False,False,False,344375.0
2023,12,21,0,False,False,False,True,False,False,False,101680.0
2023,12,21,0,False,False,False,True,False,False,False,251635.0
2023,12,21,0,False,False,False,True,False,False,False,142500.0
2023,12,21,0,False,False,False,True,False,False,False,555635.0
2023,12,21,0,False,False,False,True,False,False,False,345000.0
2023,12,21,0,False,False,False,True,False,False,False,133365.0
2023,12,21,0,False,False,False,True,False,False,False,176353.0
2023,12,21,0,False,False,False,True,False,False,False,187985.0
2023,12,21,0,False,False,False,True,False,False,False,110865.0
2023,12,21,0,False,False,False,True,False,False,False,477000.0
2023,12,21,0,False,False,False,True,False,False,False,156635.0
2023,12,21,0,False,False,False,True,False,False,False,389500.0
2023,12,21,0,False,False,False,True,False,False,False,202500.0
2023,12,21,0,False,False,False,True,False,False,False,95000.0
2023,12,20,0,False,False,True,False,False,False,False,160865.0
2023,12,20,0,False,False,True,False,False,False,False,59985.0
2023,12,20,0,False,False,True,False,False,False,False,268150.0
2023,12,20,0,False,False,True,False,False,False,False,172500.0
2023,12,20,0,False,False,True,False,False,False,False,283365.0
2023,12,20,0,False,False,True,False,False,False,False,142500.0
2023,12,20,0,False,False,True,False,False,False,False,139865.0
2023,12,20,0,False,False,True,False,False,False,False,247365.0
2023,12,20,0,False,False,True,False,False,False,False,172500.0
2023,12,20,0,False,False,True,False,False,False,False,110865.0
2023,12,20,0,False,False,True,False,False,False,False,63365.0
2023,12,20,0,False,False,True,False,False,False,False,240000.0
2023,12,20,0,False,False,True,False,False,False,False,52515.0
2023,12,20,0,False,False,True,False,False,False,False,140865.0
2023,12,20,0,False,False,True,False,False,False,False,142500.0
2023,12,20,0,False,False,True,False,False,False,False,424975.0
2023,12,20,0,False,False,True,False,False,False,False,143135.0
2023,12,20,0,False,False,True,False,False,False,False,204135.0
2023,12,20,0,False,False,True,False,False,False,False,110865.0
2023,12,20,0,False,False,True,False,False,False,False,271353.0
2023,12,20,0,False,False,True,False,False,False,False,373135.0
2023,12,20,0,False,False,True,False,False,False,False,140865.0
2023,12,20,0,False,False,True,False,False,False,False,414525.0
2023,12,20,0,False,False,True,False,False,False,False,172500.0
2023,12,20,0,False,False,True,False,False,False,False,145000.0
2023,12,20,0,False,False,True,False,False,False,False,45000.0
2023,12,20,0,False,False,True,False,False,False,False,275390.0
2023,12,20,0,False,False,True,False,False,False,False,79135.0
2023,12,20,0,False,False,True,False,False,False,False,140880.0
2023,12,20,0,False,False,True,False,False,False,False,30015.0
2023,12,20,0,False,False,True,False,False,False,False,181635.0
2023,12,20,0,False,False,True,False,False,False,False,315840.0
2023,12,20,0,False,False,True,False,False,False,False,170890.0
2023,12,20,0,False,False,True,False,False,False,False,140865.0
2023,12,20,0,False,False,True,False,False,False,False,125000.0
2023,12,20,0,False,False,True,False,False,False,False,185475.0
2023,12,20,0,False,False,True,False,False,False,False,45000.0
2023,12,20,0,False,False,True,False,False,False,False,185025.0
2023,12,20,0,False,False,True,False,False,False,False,244160.0
2023,12,20,0,False,False,True,False,False,False,False,266000.0
2023,12,20,0,False,False,True,False,False,False,False,123390.0
2023,12,20,0,False,False,True,False,False,False,False,84985.0
2023,12,20,0,False,False,True,False,False,False,False,173000.0
2023,12,20,0,False,False,True,False,False,False,False,129110.0
2023,12,20,0,False,False,True,False,False,False,False,242475.0
2023,12,20,0,False,False,True,False,False,False,False,116515.0
2023,12,20,0,False,False,True,False,False,False,False,192525.0
2023,12,20,0,False,False,True,False,False,False,False,37485.0
2023,12,20,0,False,False,True,False,False,False,False,185025.0
2023,12,20,0,False,False,True,False,False,False,False,162525.0
2023,12,20,0,False,False,True,False,False,False,False,137475.0
2023,12,20,0,False,False,True,False,False,False,False,239975.0
2023,12,20,0,False,False,True,False,False,False,False,112500.0
2023,12,20,0,False,False,True,False,False,False,False,185025.0
2023,12,20,0,False,False,True,False,False,False,False,142500.0
2023,12,20,0,False,False,True,False,False,False,False,734645.0
2023,12,20,0,False,False,True,False,False,False,False,22500.0
2023,12,20,0,False,False,True,False,False,False,False,380475.0
2023,12,20,0,False,False,True,False,False,False,False,315500.0
2023,12,20,0,False,False,True,False,False,False,False,75000.0
2023,12,20,0,False,False,True,False,False,False,False,219525.0
2023,12,20,0,False,False,True,False,False,False,False,112500.0
2023,12,20,0,False,False,True,False,False,False,False,24975.0
2023,12,20,0,False,False,True,False,False,False,False,129975.0
2023,12,20,0,False,False,True,False,False,False,False,37485.0
2023,12,20,0,False,False,True,False,False,False,False,39000.0
2023,12,20,0,False,False,True,False,False,False,False,37500.0
2023,12,20,0,False,False,True,False,False,False,False,142525.0
2023,12,20,0,False,False,True,False,False,False,False,169500.0
2023,12,20,0,False,False,True,False,False,False,False,233475.0
2023,12,20,0,False,False,True,False,False,False,False,137475.0
2023,12,20,0,False,False,True,False,False,False,False,117525.0
2023,12,20,0,False,False,True,False,False,False,False,69485.0
2023,12,20,0,False,False,True,False,False,False,False,37485.0
2023,12,20,0,False,False,True,False,False,False,False,91327.0
2023,12,20,0,False,False,True,False,False,False,False,96000.0
2023,12,20,0,False,False,True,False,False,False,False,135000.0
2023,12,20,0,False,False,True,False,False,False,False,112500.0
2023,12,20,0,False,False,True,False,False,False,False,319500.0
2023,12,20,0,False,False,True,False,False,False,False,150000.0
2023,12,20,0,False,False,True,False,False,False,False,78772.0
2023,12,20,0,False,False,True,False,False,False,False,486170.0
2023,12,20,0,False,False,True,False,False,False,False,162525.0
2023,12,20,0,False,False,True,False,False,False,False,275524.0
2023,12,20,0,False,False,True,False,False,False,False,75000.0
2023,12,20,0,False,False,True,False,False,False,False,101272.0
2023,12,20,0,False,False,True,False,False,False,False,212500.0
2023,12,20,0,False,False,True,False,False,False,False,117472.0
2023,12,20,0,False,False,True,False,False,False,False,378855.0
2023,12,20,0,False,False,True,False,False,False,False,169500.0
2023,12,20,0,False,False,True,False,False,False,False,212530.0
2023,12,20,0,False,False,True,False,False,False,False,81000.0
2023,12,20,0,False,False,True,False,False,False,False,314880.0
2023,12,20,0,False,False,True,False,False,False,False,92475.0
2023,12,20,0,False,False,True,False,False,False,False,162500.0
2023,12,20,0,False,False,True,False,False,False,False,95247.0
2023,12,20,0,False,False,True,False,False,False,False,173355.0
2023,12,20,0,False,False,True,False,False,False,False,30015.0
2023,12,20,0,False,False,True,False,False,False,False,65000.0
2023,12,20,0,False,False,True,False,False,False,False,119145.0
2023,12,20,0,False,False,True,False,False,False,False,65000.0
2023,12,20,0,False,False,True,False,False,False,False,72515.0
2023,12,20,0,False,False,True,False,False,False,False,86645.0
2023,12,20,0,False,False,True,False,False,False,False,225000.0
2023,12,20,0,False,False,True,False,False,False,False,65000.0
2023,12,20,0,False,False,True,False,False,False,False,30015.0
2023,12,20,0,False,False,True,False,False,False,False,127500.0
2023,12,20,0,False,False,True,False,False,False,False,437330.0
2023,12,20,0,False,False,True,False,False,False,False,170000.0
2023,12,20,0,False,False,True,False,False,False,False,56695.0
2023,12,20,0,False,False,True,False,False,False,False,72500.0
2023,12,20,0,False,False,True,False,False,False,False,99195.0
2023,12,20,0,False,False,True,False,False,False,False,180805.0
2023,12,20,0,False,False,True,False,False,False,False,253135.0
2023,12,20,0,False,False,True,False,False,False,False,220865.0
2023,12,20,0,False,False,True,False,False,False,False,205000.0
2023,12,20,0,False,False,True,False,False,False,False,141635.0
2023,12,20,0,False,False,True,False,False,False,False,211670.0
2023,12,20,0,False,False,True,False,False,False,False,129440.0
2023,12,20,0,False,False,True,False,False,False,False,179940.0
2023,12,20,0,False,False,True,False,False,False,False,282500.0
2023,12,20,0,False,False,True,False,False,False,False,211670.0
2023,12,20,0,False,False,True,False,False,False,False,123330.0
2023,12,20,0,False,False,True,False,False,False,False,253365.0
2023,12,20,0,False,False,True,False,False,False,False,174135.0
2023,12,20,0,False,False,True,False,False,False,False,342000.0
2023,12,20,0,False,False,True,False,False,False,False,172500.0
2023,12,19,0,False,True,False,False,False,False,False,95000.0
2023,12,19,0,False,True,False,False,False,False,False,346000.0
2023,12,19,0,False,True,False,False,False,False,False,301500.0
2023,12,19,0,False,True,False,False,False,False,False,353053.0
2023,12,19,0,False,True,False,False,False,False,False,333000.0
2023,12,19,0,False,True,False,False,False,False,False,142500.0
2023,12,19,0,False,True,False,False,False,False,False,63365.0
2023,12,19,0,False,True,False,False,False,False,False,463253.0
2023,12,19,0,False,True,False,False,False,False,False,269635.0
2023,12,19,0,False,True,False,False,False,False,False,375500.0
2023,12,19,0,False,True,False,False,False,False,False,220000.0
2023,12,19,0,False,True,False,False,False,False,False,283500.0
2023,12,19,0,False,True,False,False,False,False,False,158365.0
2023,12,19,0,False,True,False,False,False,False,False,208365.0
2023,12,19,0,False,True,False,False,False,False,False,315365.0
2023,12,19,0,False,True,False,False,False,False,False,22500.0
2023,12,19,0,False,True,False,False,False,False,False,329135.0
2023,12,19,0,False,True,False,False,False,False,False,110865.0
2023,12,19,0,False,True,False,False,False,False,False,305135.0
2023,12,19,0,False,True,False,False,False,False,False,152485.0
2023,12,19,0,False,True,False,False,False,False,False,235865.0
2023,12,19,0,False,True,False,False,False,False,False,260865.0
2023,12,19,0,False,True,False,False,False,False,False,314840.0
2023,12,19,0,False,True,False,False,False,False,False,161015.0
2023,12,19,0,False,True,False,False,False,False,False,226635.0
2023,12,19,0,False,True,False,False,False,False,False,47500.0
2023,12,19,0,False,True,False,False,False,False,False,205865.0
2023,12,19,0,False,True,False,False,False,False,False,95000.0
2023,12,19,0,False,True,False,False,False,False,False,363635.0
2023,12,19,0,False,True,False,False,False,False,False,249525.0
2023,12,19,0,False,True,False,False,False,False,False,25000.0
2023,12,19,0,False,True,False,False,False,False,False,37485.0
2023,12,19,0,False,True,False,False,False,False,False,218500.0
2023,12,19,0,False,True,False,False,False,False,False,209025.0
2023,12,19,0,False,True,False,False,False,False,False,132500.0
2023,12,19,0,False,True,False,False,False,False,False,155840.0
2023,12,19,0,False,True,False,False,False,False,False,180890.0
2023,12,19,0,False,True,False,False,False,False,False,122500.0
2023,12,19,0,False,True,False,False,False,False,False,221000.0
2023,12,19,0,False,True,False,False,False,False,False,37485.0
2023,12,19,0,False,True,False,False,False,False,False,81660.0
2023,12,19,0,False,True,False,False,False,False,False,30015.0
2023,12,19,0,False,True,False,False,False,False,False,150000.0
2023,12,19,0,False,True,False,False,False,False,False,170010.0
2023,12,19,0,False,True,False,False,False,False,False,37500.0
2023,12,19,0,False,True,False,False,False,False,False,280015.0
2023,12,19,0,False,True,False,False,False,False,False,139522.0
2023,12,19,0,False,True,False,False,False,False,False,75000.0
2023,12,19,0,False,True,False,False,False,False,False,50025.0
2023,12,19,0,False,True,False,False,False,False,False,212000.0
2023,12,19,0,False,True,False,False,False,False,False,117525.0
2023,12,19,0,False,True,False,False,False,False,False,231975.0
2023,12,19,0,False,True,False,False,False,False,False,87525.0
2023,12,19,0,False,True,False,False,False,False,False,22477.0
2023,12,19,0,False,True,False,False,False,False,False,137475.0
2023,12,19,0,False,True,False,False,False,False,False,383000.0
2023,12,19,0,False,True,False,False,False,False,False,75000.0
2023,12,19,0,False,True,False,False,False,False,False,204975.0
2023,12,19,0,False,True,False,False,False,False,False,161525.0
2023,12,19,0,False,True,False,False,False,False,False,115000.0
2023,12,19,0,False,True,False,False,False,False,False,89977.0
2023,12,19,0,False,True,False,False,False,False,False,129975.0
2023,12,19,0,False,True,False,False,False,False,False,105000.0
2023,12,19,0,False,True,False,False,False,False,False,125000.0
2023,12,19,0,False,True,False,False,False,False,False,117525.0
2023,12,19,0,False,True,False,False,False,False,False,50025.0
2023,12,19,0,False,True,False,False,False,False,False,62475.0
2023,12,19,0,False,True,False,False,False,False,False,347827.0
2023,12,19,0,False,True,False,False,False,False,False,14985.0
2023,12,19,0,False,True,False,False,False,False,False,296025.0
2023,12,19,0,False,True,False,False,False,False,False,99975.0
2023,12,19,0,False,True,False,False,False,False,False,29970.0
2023,12,19,0,False,True,False,False,False,False,False,234975.0
2023,12,19,0,False,True,False,False,False,False,False,237577.0
2023,12,19,0,False,True,False,False,False,False,False,129975.0
2023,12,19,0,False,True,False,False,False,False,False,88985.0
2023,12,19,0,False,True,False,False,False,False,False,180025.0
2023,12,19,0,False,True,False,False,False,False,False,260025.0
2023,12,19,0,False,True,False,False,False,False,False,204975.0
2023,12,19,0,False,True,False,False,False,False,False,142500.0
2023,12,19,0,False,True,False,False,False,False,False,105000.0
2023,12,19,0,False,True,False,False,False,False,False,94976.0
2023,12,19,0,False,True,False,False,False,False,False,245000.0
2023,12,19,0,False,True,False,False,False,False,False,663736.0
2023,12,19,0,False,True,False,False,False,False,False,229975.0
2023,12,19,0,False,True,False,False,False,False,False,75000.0
2023,12,19,0,False,True,False,False,False,False,False,106899.0
2023,12,19,0,False,True,False,False,False,False,False,128722.0
2023,12,19,0,False,True,False,False,False,False,False,138975.0
2023,12,19,0,False,True,False,False,False,False,False,142500.0
2023,12,19,0,False,True,False,False,False,False,False,146670.0
2023,12,19,0,False,True,False,False,False,False,False,176670.0
2023,12,19,0,False,True,False,False,False,False,False,75000.0
2023,12,19,0,False,True,False,False,False,False,False,121620.0
2023,12,19,0,False,True,False,False,False,False,False,163380.0
2023,12,19,0,False,True,False,False,False,False,False,253380.0
2023,12,19,0,False,True,False,False,False,False,False,151645.0
2023,12,19,0,False,True,False,False,False,False,False,84985.0
2023,12,19,0,False,True,False,False,False,False,False,138355.0
2023,12,19,0,False,True,False,False,False,False,False,125855.0
2023,12,19,0,False,True,False,False,False,False,False,97500.0
2023,12,19,0,False,True,False,False,False,False,False,97500.0
2023,12,19,0,False,True,False,False,False,False,False,127500.0
2023,12,19,0,False,True,False,False,False,False,False,86645.0
2023,12,19,0,False,True,False,False,False,False,False,86645.0
2023,12,19,0,False,True,False,False,False,False,False,170000.0
2023,12,19,0,False,True,False,False,False,False,False,419710.0
2023,12,19,0,False,True,False,False,False,False,False,99195.0
2023,12,19,0,False,True,False,False,False,False,False,141695.0
2023,12,19,0,False,True,False,False,False,False,False,198305.0
2023,12,19,0,False,True,False,False,False,False,False,217440.0
2023,12,19,0,False,True,False,False,False,False,False,178305.0
2023,12,19,0,False,True,False,False,False,False,False,99195.0
2023,12,19,0,False,True,False,False,False,False,False,67500.0
2023,12,19,0,False,True,False,False,False,False,False,372440.0
2023,12,19,0,False,True,False,False,False,False,False,203330.0
2023,12,19,0,False,True,False,False,False,False,False,222440.0
2023,12,19,0,False,True,False,False,False,False,False,70805.0
2023,12,19,0,False,True,False,False,False,False,False,100820.0
2023,12,19,0,False,True,False,False,False,False,False,157440.0
2023,12,19,0,False,True,False,False,False,False,False,281940.0
2023,12,19,0,False,True,False,False,False,False,False,79135.0
2023,12,19,0,False,True,False,False,False,False,False,524560.0
2023,12,19,0,False,True,False,False,False,False,False,126635.0
2023,12,19,0,False,True,False,False,False,False,False,245000.0
2023,12,19,0,False,True,False,False,False,False,False,79135.0
2023,12,19,0,False,True,False,False,False,False,False,289365.0
2023,12,19,0,False,True,False,False,False,False,False,429135.0
2023,12,19,0,False,True,False,False,False,False,False,414365.0
2023,12,19,0,False,True,False,False,False,False,False,330865.0
2023,12,19,0,False,True,False,False,False,False,False,144635.0
2023,12,19,0,False,True,False,False,False,False,False,235865.0
2023,12,19,0,False,True,False,False,False,False,False,321000.0
2023,12,19,0,False,True,False,False,False,False,False,417500.0
2023,12,19,0,False,True,False,False,False,False,False,30015.0
2023,12,18,0,True,False,False,False,False,False,False,285000.0
2023,12,18,0,True,False,False,False,False,False,False,160500.0
2023,12,18,0,True,False,False,False,False,False,False,212278.0
2023,12,18,0,True,False,False,False,False,False,False,159985.0
2023,12,18,0,True,False,False,False,False,False,False,201635.0
2023,12,18,0,True,False,False,False,False,False,False,123000.0
2023,12,18,0,True,False,False,False,False,False,False,226635.0
2023,12,18,0,True,False,False,False,False,False,False,244500.0
2023,12,18,0,True,False,False,False,False,False,False,481175.0
2023,12,18,0,True,False,False,False,False,False,False,85500.0
2023,12,18,0,True,False,False,False,False,False,False,326220.0
2023,12,18,0,True,False,False,False,False,False,False,253365.0
2023,12,18,0,True,False,False,False,False,False,False,227365.0
2023,12,18,0,True,False,False,False,False,False,False,309721.0
2023,12,18,0,True,False,False,False,False,False,False,198000.0
2023,12,18,0,True,False,False,False,False,False,False,272500.0
2023,12,18,0,True,False,False,False,False,False,False,188365.0
2023,12,18,0,True,False,False,False,False,False,False,230635.0
2023,12,18,0,True,False,False,False,False,False,False,129195.0
2023,12,18,0,True,False,False,False,False,False,False,255840.0
2023,12,18,0,True,False,False,False,False,False,False,109135.0
2023,12,18,0,True,False,False,False,False,False,False,427500.0
2023,12,18,0,True,False,False,False,False,False,False,199110.0
2023,12,18,0,True,False,False,False,False,False,False,109985.0
2023,12,18,0,True,False,False,False,False,False,False,287244.0
2023,12,18,0,True,False,False,False,False,False,False,164135.0
2023,12,18,0,True,False,False,False,False,False,False,150000.0
2023,12,18,0,True,False,False,False,False,False,False,91660.0
2023,12,18,0,True,False,False,False,False,False,False,109975.0
2023,12,18,0,True,False,False,False,False,False,False,163340.0
2023,12,18,0,True,False,False,False,False,False,False,52515.0
2023,12,18,0,True,False,False,False,False,False,False,229990.0
2023,12,18,0,True,False,False,False,False,False,False,275000.0
2023,12,18,0,True,False,False,False,False,False,False,255000.0
2023,12,18,0,True,False,False,False,False,False,False,144884.0
2023,12,18,0,True,False,False,False,False,False,False,62475.0
2023,12,18,0,True,False,False,False,False,False,False,137475.0
2023,12,18,0,True,False,False,False,False,False,False,210525.0
2023,12,18,0,True,False,False,False,False,False,False,330750.0
2023,12,18,0,True,False,False,False,False,False,False,150000.0
2023,12,18,0,True,False,False,False,False,False,False,289975.0
2023,12,18,0,True,False,False,False,False,False,False,162525.0
2023,12,18,0,True,False,False,False,False,False,False,50025.0
2023,12,18,0,True,False,False,False,False,False,False,200025.0
2023,12,18,0,True,False,False,False,False,False,False,94475.0
2023,12,18,0,True,False,False,False,False,False,False,137500.0
2023,12,18,0,True,False,False,False,False,False,False,219525.0
2023,12,18,0,True,False,False,False,False,False,False,130515.0
2023,12,18,0,True,False,False,False,False,False,False,257525.0
2023,12,18,0,True,False,False,False,False,False,False,168000.0
2023,12,18,0,True,False,False,False,False,False,False,135375.0
2023,12,18,0,True,False,False,False,False,False,False,396975.0
2023,12,18,0,True,False,False,False,False,False,False,217500.0
2023,12,18,0,True,False,False,False,False,False,False,237475.0
2023,12,18,0,True,False,False,False,False,False,False,171000.0
2023,12,18,0,True,False,False,False,False,False,False,182000.0
2023,12,18,0,True,False,False,False,False,False,False,142500.0
2023,12,18,0,True,False,False,False,False,False,False,125025.0
2023,12,18,0,True,False,False,False,False,False,False,192525.0
2023,12,18,0,True,False,False,False,False,False,False,455645.0
2023,12,18,0,True,False,False,False,False,False,False,451863.0
2023,12,18,0,True,False,False,False,False,False,False,180000.0
2023,12,18,0,True,False,False,False,False,False,False,99975.0
2023,12,18,0,True,False,False,False,False,False,False,119475.0
2023,12,18,0,True,False,False,False,False,False,False,75000.0
2023,12,18,0,True,False,False,False,False,False,False,75000.0
2023,12,18,0,True,False,False,False,False,False,False,116645.0
2023,12,18,0,True,False,False,False,False,False,False,75000.0
2023,12,18,0,True,False,False,False,False,False,False,97500.0
2023,12,18,0,True,False,False,False,False,False,False,97500.0
2023,12,18,0,True,False,False,False,False,False,False,108355.0
2023,12,18,0,True,False,False,False,False,False,False,97500.0
2023,12,18,0,True,False,False,False,False,False,False,61750.0
2023,12,18,0,True,False,False,False,False,False,False,54145.0
2023,12,18,0,True,False,False,False,False,False,False,256695.0
2023,12,18,0,True,False,False,False,False,False,False,85000.0
2023,12,18,0,True,False,False,False,False,False,False,70805.0
2023,12,18,0,True,False,False,False,False,False,False,234195.0
2023,12,18,0,True,False,False,False,False,False,False,353365.0
2023,12,18,0,True,False,False,False,False,False,False,185805.0
2023,12,18,0,True,False,False,False,False,False,False,282560.0
2023,12,18,0,True,False,False,False,False,False,False,160805.0
2023,12,18,0,True,False,False,False,False,False,False,67500.0
2023,12,18,0,True,False,False,False,False,False,False,162560.0
2023,12,18,0,True,False,False,False,False,False,False,338830.0
2023,12,18,0,True,False,False,False,False,False,False,42500.0
2023,12,18,0,True,False,False,False,False,False,False,356805.0
2023,12,18,0,True,False,False,False,False,False,False,222440.0
2023,12,18,0,True,False,False,False,False,False,False,151695.0
2023,12,18,0,True,False,False,False,False,False,False,236865.0
2023,12,18,0,True,False,False,False,False,False,False,96696.0
2023,12,18,0,True,False,False,False,False,False,False,222805.0
2023,12,18,0,True,False,False,False,False,False,False,61695.0
2023,12,18,0,True,False,False,False,False,False,False,120303.0
2023,12,18,0,True,False,False,False,False,False,False,174135.0
2023,12,18,0,True,False,False,False,False,False,False,292947.0
2023,12,18,0,True,False,False,False,False,False,False,169135.0
2023,12,18,0,True,False,False,False,False,False,False,126635.0
2023,12,18,0,True,False,False,False,False,False,False,328365.0
2023,12,18,0,True,False,False,False,False,False,False,97515.0
2023,12,18,0,True,False,False,False,False,False,False,190500.0
2023,12,18,0,True,False,False,False,False,False,False,464135.0
2023,12,17,0,False,False,False,False,False,False,True,303500.0
2023,12,17,0,False,False,False,False,False,False,True,126635.0
2023,12,17,0,False,False,False,False,False,False,True,142500.0
2023,12,17,0,False,False,False,False,False,False,True,234135.0
2023,12,17,0,False,False,False,False,False,False,True,188365.0
2023,12,17,0,False,False,False,False,False,False,True,158365.0
2023,12,17,0,False,False,False,False,False,False,True,120000.0
2023,12,17,0,False,False,False,False,False,False,True,142500.0
2023,12,17,0,False,False,False,False,False,False,True,156721.0
2023,12,17,0,False,False,False,False,False,False,True,79135.0
2023,12,17,0,False,False,False,False,False,False,True,142500.0
2023,12,17,0,False,False,False,False,False,False,True,222135.0
2023,12,17,0,False,False,False,False,False,False,True,151635.0
2023,12,17,0,False,False,False,False,False,False,True,93365.0
2023,12,17,0,False,False,False,False,False,False,True,47500.0
2023,12,17,0,False,False,False,False,False,False,True,37485.0
2023,12,17,0,False,False,False,False,False,False,True,243778.0
2023,12,17,0,False,False,False,False,False,False,True,45000.0
2023,12,17,0,False,False,False,False,False,False,True,88365.0
2023,12,17,0,False,False,False,False,False,False,True,489695.0
2023,12,17,0,False,False,False,False,False,False,True,284865.0
2023,12,17,0,False,False,False,False,False,False,True,220000.0
2023,12,17,0,False,False,False,False,False,False,True,110865.0
2023,12,17,0,False,False,False,False,False,False,True,371635.0
2023,12,17,0,False,False,False,False,False,False,True,282635.0
2023,12,17,0,False,False,False,False,False,False,True,151635.0
2023,12,17,0,False,False,False,False,False,False,True,37485.0
2023,12,17,0,False,False,False,False,False,False,True,188365.0
2023,12,17,0,False,False,False,False,False,False,True,126635.0
2023,12,17,0,False,False,False,False,False,False,True,95000.0
2023,12,17,0,False,False,False,False,False,False,True,204135.0
2023,12,17,0,False,False,False,False,False,False,True,47500.0
2023,12,17,0,False,False,False,False,False,False,True,156635.0
2023,12,17,0,False,False,False,False,False,False,True,217365.0
2023,12,17,0,False,False,False,False,False,False,True,300000.0
2023,12,17,0,False,False,False,False,False,False,True,79135.0
2023,12,17,0,False,False,False,False,False,False,True,184940.0
2023,12,17,0,False,False,False,False,False,False,True,173635.0
2023,12,17,0,False,False,False,False,False,False,True,373060.0
2023,12,17,0,False,False,False,False,False,False,True,79135.0
2023,12,17,0,False,False,False,False,False,False,True,191500.0
2023,12,17,0,False,False,False,False,False,False,True,144985.0
2023,12,17,0,False,False,False,False,False,False,True,165830.0
2023,12,17,0,False,False,False,False,False,False,True,202830.0
2023,12,17,0,False,False,False,False,False,False,True,243670.0
2023,12,17,0,False,False,False,False,False,False,True,285000.0
2023,12,17,0,False,False,False,False,False,False,True,14985.0
2023,12,17,0,False,False,False,False,False,False,True,129195.0
2023,12,17,0,False,False,False,False,False,False,True,70805.0
2023,12,17,0,False,False,False,False,False,False,True,70805.0
2023,12,17,0,False,False,False,False,False,False,True,231025.0
2023,12,17,0,False,False,False,False,False,False,True,320000.0
2023,12,17,0,False,False,False,False,False,False,True,70805.0
2023,12,17,0,False,False,False,False,False,False,True,30015.0
2023,12,17,0,False,False,False,False,False,False,True,435305.0
2023,12,17,0,False,False,False,False,False,False,True,113305.0
2023,12,17,0,False,False,False,False,False,False,True,63724.0
2023,12,17,0,False,False,False,False,False,False,True,52515.0
2023,12,17,0,False,False,False,False,False,False,True,251695.0
2023,12,17,0,False,False,False,False,False,False,True,436500.0
2023,12,17,0,False,False,False,False,False,False,True,70805.0
2023,12,17,0,False,False,False,False,False,False,True,516000.0
2023,12,17,0,False,False,False,False,False,False,True,85000.0
2023,12,17,0,False,False,False,False,False,False,True,191695.0
2023,12,17,0,False,False,False,False,False,False,True,42500.0
2023,12,17,0,False,False,False,False,False,False,True,154525.0
2023,12,17,0,False,False,False,False,False,False,True,264790.0
2023,12,17,0,False,False,False,False,False,False,True,411500.0
2023,12,17,0,False,False,False,False,False,False,True,115000.0
2023,12,17,0,False,False,False,False,False,False,True,70805.0
2023,12,17,0,False,False,False,False,False,False,True,171695.0
2023,12,17,0,False,False,False,False,False,False,True,514305.0
2023,12,17,0,False,False,False,False,False,False,True,258305.0
2023,12,17,0,False,False,False,False,False,False,True,295695.0
2023,12,17,0,False,False,False,False,False,False,True,270805.0
2023,12,17,0,False,False,False,False,False,False,True,282305.0
2023,12,17,0,False,False,False,False,False,False,True,540365.0
